latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
35.477259,-76.814772,35.477259,-76.814772,2018 Florence,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),NAD83,Kris McSwain,Kris McSwain,NCBEA11768,Bath Harbor Marina & Motel,,"South Atlantic, SWaTH",NC,Beaufort County,,No,35.477181,-76.815632,33856,Bath Creek,11768,283,2,3,debris/wash line on grass 25 ft east of Bath Motel,9/21/2018 4:00:00 AM,6.6,2,2,N/A,18479,7,0,4,,Levels ran from BM1 (GNSS level II),Riverine,9/21/2018 4:00:00 AM,0,2,1665,1665,0,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.477234,-76.814709,35.477234,-76.814709,2018 Florence,Debris,Fair: +/- 0.20 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),NAD83,Kris McSwain,Kris McSwain,NCBEA11768,Bath Harbor Marina & Motel,,"South Atlantic, SWaTH",NC,Beaufort County,,No,35.477181,-76.815632,33857,Bath Creek,11768,283,2,3,debris line SE of HWM-1 and east of Bath Motel,9/21/2018 4:00:00 AM,6.69,2,2,N/A,18480,7,0,4,,Levels ran from BM1 (GNSS level II),Riverine,9/21/2018 4:00:00 AM,0,2,1665,1665,0.01,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.922096,-78.725671,33.922096,-78.725671,2018 Florence,Stain line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27212,"Stain line marked with nail and flagging on a wooden power pole off Hwy 9 near USGS real time gage station #02110500 Waccamaw river near longs, SC.",,South Atlantic,SC,Horry County,,No,33.922096,-78.725671,33858,Wacamaw,27212,283,6,3,"Stain line marked with nail and flagging on a wooden power pole on Hwy. 9 near USGS gage #02110500 Waccamaw river near Longs, SC. (South bound side of Hwy. 9)",10/1/2018 4:00:00 AM,23.75,2,6,Right,18201,6,5.2,3,,Level III survey,Riverine,9/27/2018 4:00:00 AM,1,2,1824,1381,0.17,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.487998,-78.65157,34.487998,-78.65157,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Anthony Gotvald,Eric Frantz,NCBLA27207,Office building on E South Railroad St,,,NC,Bladen County,,No,34.48819,-78.6518,33859,Trib to Brown Marsh Swamp,27207,283,5,2,"HWM line along building, marked on gutter downspout at back right corner of building. Clogged culverts contributed to flooding, structural damage to RR track/roads.",9/30/2018 4:00:00 AM,84.05,2,6,N/A,19279,4,2.12,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,4,6,5,0.14,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.912616,-78.746069,33.912616,-78.746069,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Stake,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27214,"Seed line marked with a stake with flagging and drawn line on building at the end of Nancy Lane, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.912616,-78.746069,33860,Waccamaw,27214,283,5,3,"Seed line marked with a stake with flagging and drawn line on concrete footing of building at the end of Nancy lane, Longs, SC.",10/1/2018 4:00:00 AM,23.29,2,6,N/A,18202,7,0.6,3,,Level III Survey,Riverine,9/27/2018 4:00:00 AM,1,2,1824,1381,0.17,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.2636,-79.35898,35.2636,-79.35898,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Cristal Younker,Bryce McClenney,NCMOO27145,Niagara Carthage Road at Little River,,,NC,Moore County,,No,35.2636,-79.35898,33861,Little River/Thagard Lake,27145,283,5,3,"Located on the right bank of Little River on E side of Niagra Carthage Road, downstream of Thagards Lake near Country Club of Whispering Pines. Possible that lake overflowed dam causing the river to flood.",10/2/2018 4:00:00 AM,283.14,2,6,N/A,19362,6,4.82,1,,GNSS level II survey,Riverine,9/26/2018 4:00:00 AM,0,2,1715,13,0.07,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.12307,-78.152134,35.12307,-78.152134,2018 Florence,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,NAD83,Lynn Torak,Laura LaPolice,NCDUP27217,Panther Branch at Ned Cottle Ln,,,NC,Duplin County,,No,35.12307,-78.152134,33862,Panther Branch,27217,283,6,2,"Sediment stain on 4th course of brick from bottom, marked with a stake and ink marker.",9/30/2018 4:00:00 AM,125.18,2,6,N/A,19339,7,1.1,3,,Level III survey,Riverine,9/27/2018 4:00:00 AM,0,2,1749,1598,0.01,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.02268,-79.44272,35.02268,-79.44272,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Cristal Younker,Paul Ankcorn,NCSCO27160,"Drowning Creek at US 15/501, Aberdeen Rd",,,NC,Scotland County,,No,35.02268,-79.44272,33863,Drowning Creek,27160,283,1,2,Mud line on power pole (#5001379),10/3/2018 4:00:00 AM,260.42,2,6,N/A,19439,6,3.75,1,,Level III Survey,Riverine,9/26/2018 4:00:00 AM,0,2,1715,873,0.014,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.91012,-78.761199,33.91012,-78.761199,2018 Florence,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27218,"Stain line marked with a nail with flagging on a tree 25ft from the road in the yard of residence on Bear Grass Rd. E, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.91012,-78.761199,33864,Waccamaw,27218,283,6,2,"Stain line at base of tree 25ft. from the road in the yard of residence on Bear Grass Rd E, Longs, SC.",10/1/2018 4:00:00 AM,22.9,2,6,N/A,18206,6,1.88,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,1,2,1824,1381,0.13,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.88425,-79.4518,34.88425,-79.4518,2018 Florence,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Handheld GPS,NAD83,Cristal Younker,Bryce McClenney,NCSCO27174,Juniper Creek at Hwy 15,,,NC,Scotland County,,No,34.88425,-79.4518,33865,Juniper Creek,27174,283,1,2,HWM is a well defined mud line on power pole # 180346 on downstream left bank.,10/3/2018 4:00:00 AM,229.11,2,6,N/A,19551,6,4.65,1,,GNSS level III survey,Riverine,9/26/2018 4:00:00 AM,0,2,1715,13,0.01,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.48861,-78.65054,34.48861,-78.65054,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Eric Frantz,NCBLA27210,House on E North Railroad St,,,NC,Bladen County,,No,34.48861,-78.65054,33866,Trib to Brown Marsh Swamp,27210,283,5,2,HWM seedline on shed post behind house. Post is along fence line central to shed.,9/30/2018 4:00:00 AM,85.53,2,6,N/A,19280,6,4.31,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,4,1715,5,0.14,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.632545,-78.997332,34.632545,-78.997332,2018 Florence,Debris,Poor: +/- 0.40 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Gerard Gonthier,NCROB27213,James Carter Playground on Booker Ave,,,NC,Robeson County,,No,34.63247,-78.99766,33867,Meadow Branch,27213,283,2,4,HWM debris line staked to right of playground sign. Located on left side of drainage ditch to Meadow Branch. This HWM reflects urban flash flooding and/or tributary backwater effects.,9/28/2018 4:00:00 AM,132.16,2,6,N/A,19400,7,0,3,,Level III survey,Riverine,9/27/2018 4:00:00 AM,0,4,1715,1919,0.2,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.115397,-77.01821,35.115397,-77.01821,2018 Florence,Stain line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,Steve Harden,Marker,Map (digital or paper),NAD83,Steve Harden,Steve Harden,NCCRA12508,D Street at Neuse River,,"South Atlantic, SWaTH",NC,Craven County,,No,35.115233,-77.018912,33868,Neuse River,12508,283,6,1,"Excellent mud/stain line on peg board in garage at 101 Purifoy St. Verified by property owner
which was there during storm. This 2nd mark flagged by survey team. Field sheet coordinates incorrect, estimated with street address on Google Earth.",9/25/2018 4:00:00 AM,11.05,2,2,Left,18155,4,2.6,4,,Levels ran from RM1 (GNSS level II),Riverine,9/25/2018 4:00:00 AM,1,2,761,761,0.05,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.63115,-79.00777,34.63115,-79.00777,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Marker,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Bryce McClenney,NCROB27216,Home on E 20th Street,,,NC,Robeson County,,No,34.63115,-79.00777,33869,Urban drainage,27216,283,5,2,HWM seed line marked on the right side of garage door. This HWM reflects urban flash flooding.,10/4/2018 4:00:00 AM,135.34,2,6,N/A,19402,4,1.25,3,,GNSS level II survey. This HWM elevation reflects poorly-drained urban flash flooding and not riverine flooding.,Riverine,9/27/2018 4:00:00 AM,0,4,1715,13,0.06,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.904688,-78.772387,33.904688,-78.772387,2018 Florence,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail and HWM tag,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27220,"Stain line marked with a nail and flagging on a wooden power pole 10ft off Waccamaw lane, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.904688,-78.772387,33870,Waccamaw,27220,283,6,2,"Wooden power pole 10ft. off of Waccamaw Lane, Longs, SC. HWm marked with nail and flagging.",10/1/2018 4:00:00 AM,22.31,2,6,N/A,18208,6,2.5,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,1,2,1824,1381,0.13,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.16971,-78.14082,35.16971,-78.14082,2018 Florence,Other (Note in Description box),Good: +/- 0.10 ft,,,Anthony Gotvald,Chiseled mark,Phone/Car GPS,NAD83,Lynn Torak,Laura LaPolice,NCDUP27223,Goshen Swamp at Emmett Jackson Rd,,,NC,Duplin County,,No,35.16971,-78.14082,33871,Goshen Swamp,27223,283,9,2,Seed/vegetation line on upstream side of bridge barrier wall. Painted arrow indicates chiseled HWM on bridge wall--top of chisel mark indicates HWM. Mark is 2.5 ft above bridge road surface.,9/29/2018 4:00:00 AM,,,,N/A,19341,10,,3,,Unable to determine HWM elevation due to poor GNSS connectivity issues.,Riverine,9/27/2018 4:00:00 AM,0,2,1749,1598,,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.49995,-78.93859,34.49995,-78.93859,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Eric Frantz,NCROB27221,House on Willoughby Rd,,,NC,Robeson County,,No,34.49995,-78.93859,33872,Lumber River,27221,283,5,2,HWM site is first house E of Lumber River on S side of Willoughby Rd. HWM seed line on post of 2nd shed past house to right.,9/30/2018 4:00:00 AM,91.14,2,6,N/A,19403,6,0.46,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,4,1715,5,0.14,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.917325,-78.807967,33.917325,-78.807967,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Nail,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27225,"Seed lines marked with nail and flagging on a wooden power pole, and white fence at the entrance of Iree's Way on 905, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.917325,-78.807967,33874,Waccamaw river,27225,283,5,3,"Seed line on wooden power pole at the entrance of Trees Way on SC-905, Longs, SC. HWM marked with nail and flagging.",10/1/2018 4:00:00 AM,21.85,2,6,N/A,18209,5,2.17,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,1,2,1824,1381,0.13,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.47662,-78.9695,34.47662,-78.9695,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Eric Frantz,NCROB27224,Utility junction box on NC 72,,,NC,Robeson County,,No,34.47662,-78.9695,33875,Lumber River,27224,283,5,3,"HWM seed/mud line on 3rd post along left side of contained area with utility box. Extensive flooding in this area, many homes damaged.",9/30/2018 4:00:00 AM,87.47,2,6,N/A,19404,6,2.8,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,4,1715,5,0.14,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.1912127,-79.1701188,34.1912127,-79.1701188,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR27222,Brick house on North Side of Wildlife Action Rd. House is directly across from Catfish Ct Road. HWM is at back of house on west end back door. Mark has been transferred to oustide brick.,,South Atlantic,SC,Marion County,,No,34.1912127,-79.1701188,33876,Little Pee Dee River,27222,283,5,3,"Site is at brick house on North Side of Wildlife Action Rd. House is directly across from Catfish Ct Road. Mailbox # 709. HWM is at back of house on west end back door. Mark has been
transferreed to oustide brick.",9/30/2018 4:00:00 AM,53.01,2,6,N/A,18190,4,5,3,,Level II survey - tape up of 3.74 ft to hwm during survey.,Riverine,9/27/2018 4:00:00 AM,0,2,1381,1381,0.04,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.917261,-78.808207,33.917261,-78.808207,2018 Florence,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27225,"Seed lines marked with nail and flagging on a wooden power pole, and white fence at the entrance of Iree's Way on 905, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.917325,-78.807967,33877,Waccamaw river,27225,283,6,2,Stain line  on the backside of the fence surrounding house at Seth Lane and Iree's Way. Stain line was also marked with line drawn on the fence. HWM marked with marker and marked with a stake with flagging in the ground level with the line.,10/1/2018 4:00:00 AM,21.79,2,6,N/A,18210,4,1.67,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,1,2,1824,1381,0.13,,HWM_2,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.151398,-78.146029,35.151398,-78.146029,2018 Florence,Debris,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Anthony Gotvald,Stake,Phone/Car GPS,NAD83,Lynn Torak,Laura LaPolice,NCDUP27219,Emmett Jackson Rd at Mill Branch,,,NC,Duplin County,,No,35.1515,-78.14595,33878,Mill Branch,27219,283,2,3,"Debris line on upstream side of road, mid channel of culvert",9/30/2018 4:00:00 AM,131.89,2,6,N/A,19340,7,0,3,,Level III survey,Riverine,9/27/2018 4:00:00 AM,0,2,1749,1598,0.01,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.1842753,-79.1721324,34.1842753,-79.1721324,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR27226,"House is on East Side of Wildlife Action Rd. House is
brownish in color. House has fairly large carport between brown house and brown garage/shed.",,South Atlantic,SC,Marion County,,No,34.1842753,-79.1721324,33879,Little Pee Dee River,27226,283,5,3,House is on East Side of Wildlife Action Rd. 1228 or 1232 is the address of the house. House is brownish in color. House has fairly large carport between brown house and brown garage/shed.,9/30/2018 4:00:00 AM,52.56,2,6,N/A,18191,4,6.79,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,2,1381,1381,0.04,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.502086,-77.046096,35.502086,-77.046096,2018 Florence,Other (Note in Description box),Unknown/Historical,NAVD88,Level Gun,Steve Harden,Marker,Map (digital or paper),NAD83,Kris McSwain,Kris McSwain,NCBEA11788,Cypress Landing,,"South Atlantic, SWaTH",NC,Beaufort County,,No,35.50185,-77.045995,33880,Chocowinity Bay - Pamlico River,11788,283,9,6,"Level tape mark on marina piling above water, along with various other storm surge heights, as marked by Cypress Landing personnel.",9/21/2018 4:00:00 AM,,2,2,N/A,19583,4,,4,,Levels ran from BM1 (GNSS level II) gave elev of 9.32 ft as marked by Marina staff. Appears mark placed level to dock surface while floating without taking height of floating dock (approx 1-2 ft) above water into account.,Riverine,9/21/2018 4:00:00 AM,0,2,1665,1665,,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.4439,-78.96172,34.4439,-78.96172,2018 Florence,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Anthony Gotvald,Nail and HWM tag,Phone/Car GPS,WGS84 (from Digital Map),Cristal Younker,Eric Frantz,NCROB27227,Highway guardrail on VC Britt Road and US 74,,,NC,Robeson County,,No,34.4439,-78.96172,33881,Lumber River,27227,283,5,2,HWM seed line on 2nd to last guardrail post on left at entrance to boat ramp from VC Britt Rd.,9/30/2018 4:00:00 AM,84.97,2,6,N/A,19405,6,1.67,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,4,1715,5,0.14,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.501851,-77.046354,35.501851,-77.046354,2018 Florence,Debris,VP: > 0.40 ft,NAVD88,Level Gun,Steve Harden,Stake,Map (digital or paper),NAD83,Kris McSwain,Kris McSwain,NCBEA11788,Cypress Landing,,"South Atlantic, SWaTH",NC,Beaufort County,,No,35.50185,-77.045995,33882,Chocowinity Bay - Pamlico River,11788,283,2,5,"Debris/wash line partially cleaned up near left side of stone wall, NW of pavilion.",9/21/2018 4:00:00 AM,9.15,2,2,N/A,18491,7,0,4,,Levels ran from BM1 (GNSS level II),Riverine,9/21/2018 4:00:00 AM,0,2,1665,1665,0.05,,HWM-02,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
35.16896,-78.180599,35.16896,-78.180599,2018 Florence,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,Steve Harden,Nail and HWM tag,Phone/Car GPS,NAD83,Lynn Torak,Laura LaPolice,NCSAM27229,Suttontown Rd. at Youngs Swamp,,,NC,Sampson County,,No,35.16893,-78.18045,33883,Youngs Swamp,27229,283,6,2,"Sediment stain on tree on left downstream side of bridge, about 40 ft landward from left bank",9/29/2018 4:00:00 AM,127.84,2,6,N/A,19473,6,4.5,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,2,1749,1598,0.16,,HWM-01,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.1819791,-79.1722028,34.1819791,-79.1722028,2018 Florence,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR27228,"House is on Wildlife Action Rd. House is great with white trim and is elevated off of ground with
concrete pillars underneath. Mark on all concrete pillars should be evident.",,South Atlantic,SC,Marion County,,No,34.1819791,-79.1722028,33884,Little Pee Dee River,27228,283,1,3,1258 Wildlife Action Rd. HWM is marked with sharpie on concrete pillar facing towards the road. Concrete pillar is next to the carport area of the house. HWM is also marked with pink flagging material.,9/30/2018 4:00:00 AM,52.27,2,6,N/A,18192,4,5.96,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,2,1381,1381,0.04,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
33.907697,-78.828066,33.907697,-78.828066,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Robert Everett,Andy Caldwell,SCHOR27232,"Seed line marked with marker on junction box in the corner of the yard of residence at Council Bluff Rd. and SC-905, Longs, SC.",,South Atlantic,SC,Horry County,,No,33.907697,-78.828066,33885,Todd Swamp,27232,283,5,3,"Seed line on junction box in the corner of yard at residence on Council Bluff Rd, and SC-905, Longs, SC.",10/1/2018 4:00:00 AM,21.6,2,6,N/A,18211,4,1.1,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,2,1824,1381,0.13,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.1838745,-79.1815694,34.1838745,-79.1815694,2018 Florence,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,Andy Caldwell,Andy Caldwell,SCMAR27234,House is doublewide trailer (white) with wood siding. Pink flagging on mailbox to alert to which address mark is at. House is on Grice Ferry Rd. Actual HWM is outside of metal shed/carport.,,South Atlantic,SC,Marion County,,No,34.1838745,-79.1815694,33886,Lumber,27234,283,5,3,"Pink flagging on mailbox to alert to which
address mark is at. Address is 802 Grice Ferry Rd. Actual HWM is outside of metal shed/carport.
Metal shed is vented to the effect that the inside and outside have the same height of HWM. Seedline is transferred outside from inside. There is a seedline on the side of the rollup door that matches the line found inside of metal shed.",9/30/2018 4:00:00 AM,51.82,2,6,N/A,18193,4,4.95,3,,Level II survey,Riverine,9/27/2018 4:00:00 AM,0,2,1381,1381,0.04,,HWM1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
34.2083,-79.5438,34.2083,-79.5438,2018 Florence,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,Andy Caldwell,Marker,Phone/Car GPS,NAD83,,Andy Caldwell,SCMAR27233,"Seed line on right side of residence on Mossy Point Rd, Pee Dee, SC.",,South Atlantic,SC,Marion County,,No,34.2083,-79.5438,33887,Great Pee Dee River,27233,283,5,1,"Seed line on right side of residence on Mossy Point Rd, Pee Dee, SC. HWM is marked with marker on right side of house (while facing house).",10/2/2018 4:00:00 AM,52.19,2,6,N/A,18789,4,3.45,3,,Level II Survey,Riverine,9/27/2018 4:00:00 AM,0,2,,1381,0.06,,HWM_1,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
